corpus_id,title,authors,year,field
120146608,"Erratum:Kαfluorescence measurement of relativistic electron transport in the context of fast ignition [Phys. Rev. E69, 066414 (2004)]","R. B.  Stephens , R. A.  Snavely , Y.  Aglitskiy , F.  Amiranoff , C.  Andersen , D.  Batani , S. D.  Baton , T.  Cowan , R. R.  Freeman , T.  Hall , S. P.  Hatchett , J. M.  Hill , M. H.  Key , J. A.  King , J. A.  Koch , M.  Koenig , A. J.  MacKinnon , K. L.  Lancaster , E.  Martinolli , P.  Norreys , E.  Perelli-Cippo , M. Rabec  Le Gloahec , C.  Rousseaux , J. J.  Santos , F.  Scianitti ",2005,Physics
45718211,Kαfluorescence measurement of relativistic electron transport in the context of fast ignition,"R. B.  Stephens , R. A.  Snavely , Y.  Aglitskiy , F.  Amiranoff , C.  Andersen , D.  Batani , S. D.  Baton , T.  Cowan , R. R.  Freeman , T.  Hall , S. P.  Hatchett , J. M.  Hill , M. H.  Key , J. A.  King , J. A.  Koch , M.  Koenig , A. J.  MacKinnon , K. L.  Lancaster , E.  Martinolli , P.  Norreys , E.  Perelli-Cippo , M.  Rabec Le Gloahec , C.  Rousseaux , J. J.  Santos , F.  Scianitti ",2004,Physics Medicine
56129025,Viscosity regimes of homogeneous silicate melts,"Yan  Bottinga , Pascal  Richet , Anne  Sipp ",1995,Chemistry
201656011,Viscosity regimes of homogeneous silicate melts,"Yan  Bottinga , Pascal  Richet , Anne  Sipp ",1995,
73216132,Sotalol-induced torsade de pointes,"A.  Kontopoulos , F.  Manoudis , A.  Filindris , P.  Metaxas ",1981,Medicine
31679751,Satalol-induced torsade de pointes.,"A  Kontopoulos , A  Filindris , F  Manoudis , P  Metaxas ",1981,Medicine
7756273,Biosynthesis of brassinosteroids in cultured cells of Catharanthus roseus.,"S  Fujioka , T  Noguchi , T  Watanabe , S  Takatsuto , S  Yoshida ",2000,Biology Medicine
85008852,Biosynthesis of brassinosteroids in cultured cells of Catharanthus roseus,"Shozo  Fujioka , Takahiro  Noguchi , Tsuyoshi  Watanabe , Suguru  Takatsuto , Shigeo  Yoshida ",2000,Biology
52879186,Light and electron microscopy of laser microirradiated nucleoli and nucleoplasm in tissue culture cells,"Stephanie  Meredith , Michael W.  Berns ",1976,"Medicine, Biology"
8829355,Light and electron microscopy of laser microirradiated nucleoli and nucleoplasm in tissue culture cells.,"S  Meredith , M W Berns ",1976,"Chemistry, Medicine"
126238945,Wavefront Analysis of White-light Supercontinuum,"Emma  Kueny , Anne-Laure  Calendron , Xavier  Levecq , Nadezda  Varkentina , Joachim  Meier , Franz X.  Kärtner ",2018,Physics
51984917,Wavefront Analysis of White-light Supercontinuum,"Emma  Kueny , Anne-Laure  Calendron , Xavier  Levecq , Nadezda  Varkentina , Joachim  Meier , Franz X. Kartner ",2018,Physics Medicine
139206012,X-ray Computed Microtomography technique applied for cementitious materials: A review,Ítalo Batista da Silva ,2018,Materials Science
3780231,X-ray Computed Microtomography technique applied for cementitious materials: A review,Ítalo Batista  da Silva ,2018,Medicine
53436714,Design of Frequency Selective Surface Loaded to Multilayer Dielectric Plate for Loss Reduction Over Wide Incident Angle,"Shota  Ino , Tomihiro  Ikegami , Kunio  Sakakibara , Nobuyoshi  Kikuma ",2018,"Computer Science, Materials Science"
59527100,Design of Frequency Selective Surface Loaded to Multilayer Dielectric Plate for Loss Reduction over Wide Incident Angle,"Shota  Ino , Tomihiro  Ikegami , Kunio  Sakakibara , Nobuyoshi  Kikuma , Toshikazu  Hori ",2018,
71284953,"Uterine Compression Sutures for Postpartum Hemorrhage: Efficacy, Morbidity, and Subsequent Pregnancy",Thomas F. Baskett ,2008,Medicine
30485789,"Uterine compression sutures for postpartum hemorrhage: efficacy, morbidity, and subsequent pregnancy.",Thomas F Baskett ,2007,Medicine
121834858,Individual heterojunctions of 3D germanium crystals on silicon CMOS for monolithically integrated X-ray detector,"T.  Kreiliger , Claudiu V. Falub , Alfonso G. Taboada , Fabio  Isa , Stefano  Cecchi , Rolf  Kaufmann , Philippe  Niedermann , A.  Pezous , Schahrazède  Mouaziz , Alex  Dommann , Giovanni  Isella , Hans von Känel ",2014,Physics
119441762,Individual heterojunctions of 3D germanium crystals on silicon CMOS for monolithically integrated X‐ray detector (Phys. Status Solidi A 1∕2014),"T.  Kreiliger , Claudiu V. Falub , Alfonso G. Taboada , Fabio  Isa , Stefano  Cecchi , Rolf  Kaufmann , Philippe  Niedermann , A.  Pezous , Schahrazède  Mouaziz , Alex  Dommann , Giovanni  Isella , Hans von Känel ",2014,Physics
33599448,CHARACTERIZATION OF A FOLLICULAR CELL CARCINOMA OF THE THYROID IN A YELLOWBAR ANGELFISH (POMACANTHUS MACULOSUS),"Claire A. Simeone , Judy St. Leger , Todd L. Schmitt , Hendrik H. Nollens ",2015,Biology Medicine
198153982,CHARACTERIZATION OF A FOLLICULAR CELL CARCINOMA OF THE THYROID IN A YELLOWBAR ANGELFISH (POMACANTHUS MACULOSUS),"Claire A. Simeone , Judy St. Leger , Todd L. Schmitt , Hendrik H. Nollens ",2015,
35076521,Smoking and Health,K.E.  Warner ,1964,Medicine
13103693,[Smoking and health].,Kenneth E. Warner ,1965,Medicine
8648982,MRI predictors of clinical success in MR-guided focused ultrasound (MRgFUS) treatments of uterine fibroids: results from a single centre,"Irene  Mindjuk , Christoph G. Trumm , Peter  Herzog , Robert  Stahl , Matthias  Matzko ",2014,Medicine
70832255,MRI predictors of clinical success in MR-guided focused ultrasound (MRgFUS) treatments of uterine fibroids: results from a single center,Irene  Mindjuk ,2015,Medicine
102016769,Rearrangement of Substituted Bicyclo[2.1.1]hex-2-yl Mesylates Under Solvolytic Conditions,"Ernest W. Della , Gordon M. Elsey , G.  Skouroumounis ",1990,Chemistry
197091549,Rearrangement of Substituted Bicyclo(2.1.1)hex-2-yl Mesylates Under Solvolytic Conditions.,"Ernest W. Della , Gordon M. Elsey , G.  Skouroumounis ",1990,Chemistry
196587861,An investigation of fibroblast mitochondria enzyme activity and respiration in response to metallic ions released from dental alloys.,"Regina L W Messer , J. E. Doeller , David W. Kraus , Linda C. Lucas ",2000,Materials Science
7481182,An investigation of fibroblast mitochondria enzyme activity and respiration in response to metallic ions released from dental alloys.,"R L Messer , J E Doeller , D W Kraus , L C Lucas ",2000,Medicine Materials Science
7065491,Biological Transducers Based on Bacteriorhodopsin for Smart Biosensor Applications,"Wei Wei Wang , G.K.  Knopf , A.S.  Bassi ",2004,Computer Science
98068684,Biological Transducers Based on Bacteriorhodopsin for Smart Biosensor Applications,"Wei Wei Wang , George K. Knopf , Amarjeet S. Bassi ",2004,Chemistry
153221877,Lost at Sea,Daniela  Caruso ,2014,Political Science
150809918,Lost at Sea,Daniela  Caruso ,2014,Sociology
25780849,Infections in patients with chronic renal failure and kidney transplant recipients in Brazil,"João  Bedendo , Luciana Borges Giarola , Rafael Renato Brondani Moreira , Robson Marcelo Rossi , Sueli Donizete Borelli ",2011,Medicine
208044461,Infections in Patients with Chronic Renal Failure and Kidney Transplant Recipients in Brazil,"João  Bedendo , Luciana Borges Giarola , Rafael Renato Brondani Moreira , Robson Marcelo Rossi , Sueli Donizete Borelli ",2011,
214017815,Adhesion and Surface Layers on Silicon Anodes Suppress Formation of c-Li3.75Si and Solid Electrolyte Interphase,"Hezhen  Xie , Sayed Youssef  Sayed , W. Peter  Kalisvaart , Simon Jakob  Schaper , Peter  Muller-Buschbaum , Erik J.  Luber , Brian C  Olsen , Martin  Haese , Jillian M.  Buriak ",2020,Materials Science
210178567,Adhesion and Surface Layers on Silicon Anodes Suppress Formation of c-Li3.75Si and Solid Electrolyte Interphase,"Hezhen  Xie , Sayed Youssef  Sayed , W. Peter  Kalisvaart , Simon Jakob  Schaper , Peter  Müller-Buschbaum , Erik  Luber , Brian  Olsen , Martin  Haese , Jillian  Buriak ",2019,
157990257,Big Data and Competition Policy,"Maurice E. Stucke , Allen P. Grunes ",2016,Economics
168278462,Introduction: Big Data and Competition Policy,"Maurice E. Stucke , Allen P. Grunes ",2016,Business
30191766,[Ureteral reflux in adults--a material operated on by Hutch's method].,"E  Lindstedt , B  Holmquist , T  Lindholm ",1971,Medicine
5258087,[Ureteral reflux in adults--a material operated on by Hutch's method].,"E  Lindstedt , B  Holmquist , T  Lindholm ",1971,Medicine
51654865,Transient response of controlled rectifier circuits,"P. T.  Chin , G. E.  Walter ",1945,
51630930,Transient Response of Controlled Rectifier Circuits,"P. T. Chin , G. E. Walter ",1945,Engineering
9616192,Consciousness: Perspectives from symbolic and connectionist AI,William  Bechtel ,1995,"Psychology, Medicine"
18112747,Consciousness: Perspectives from Symbolic and Connectionist AI,William  Bechtel ,1994,
96907130,"Nigricanin, the First Ellagic Acid Derived Metabolite from the Basidiomycete Russula nigricans","Jian-Wen  Tan , Ji‐Bin  Xu , Ze-Jun  Dong , Du-Qiang  Luo , Ji-Kai  Liu ",2004,Chemistry
197317971,"Nigricanin, the First Ellagic Acid Derived Metabolite from the Basidiomycete Russula nigricans.","Jian-Wen  Tan , Ji‐Bin  Xu , Ze-Jun  Dong , Du-Qiang  Luo , Ji-Kai  Liu ",2004,Chemistry
125456905,Deterministic giant photon phase shift from a single charged quantum dot,"P.  Androvitsaneas , Andrew B Young , J. M. Lennon , Christian  Schneider , Stefan A. Maier , J. J. Hinchliff , G. S. Atkinson , Edmund  Harbord , Martin  Kamp , Sven  Höfling , John  Rarity , Ruth  Oulton ",2017,Physics
32979851,Deterministic giant photon phase shift from a single charged quantum dot,"P.  Androvitsaneas , A.B.  Young , J.M.  Lennon , C.  Schneider , S.  Maier , J.J.  Hinchliff , G.S.  Atkinson , E.  Harbord , M.  Kamp , S.  Höfling , J. G. Rarity , R.  Oulton ",2017,Physics
204161207,Sodium Magnetic Resonance Imaging and its Bioscale of Tissue Sodium Concentration,"Aiming  Lu , Ian C.  Atkinson , Keith R.  Thulborn ",1996,Chemistry
93409799,Sodium Magnetic Resonance Imaging and its Bioscale of Tissue Sodium Concentration,"Aiming  Lu , Ian C. Atkinson , Keith R. Thulborn ",1996,Chemistry
157294603,The Commercial Revolution in Nineteenth-Century China: The Rise of Sino-Western Mercantile Capitalism.,"Philip  Richardson , Yen-P'ing  Hao ",1987,Economics
155022757,The Commercial Revolution in Nineteenth-Century China: The Rise of Sino-Western Mercantile Capitalism,Yen-pʿing  Hao ,1986,Economics
195291961,Consumption Taxation and Endogenous Growth in a Model with New Generations,Alberto  Petrucci ,2002,
53341942,Consumption Taxation and Endogenous Growth in a Model with New Generations,Alberto  Petrucci ,2001,Economics
62164241,Introducing unit testing with BlueJ,"Andrew  Patterson , Michael  Kölling , John  Rosenberg ",2003,Computer Science
11547522,Introducing unit testing with BlueJ,"Andrew  Patterson , Michael  Kölling , John  Rosenberg ",2003,Computer Science
81730459,A partial sequence of amino acids in performic acid-oxidized vasopressin.,"Popenoe  Ea , Du  Vigneaud ",1954,Biology
31199815,A partial sequence of amino acids in performic acid-oxidized vasopressin.,"E A POPENOE , V  DU VIGNEAUD ",1954,Medicine
163271370,Jane Lead’s Legacy in Perspective,Ariel  Hessayon ,2016,History
163763807,Introduction: Jane Lead’s Legacy in Perspective,Ariel  Hessayon ,2016,History
13375544,Optical properties evaluation of Sb-doped ZnO nanorods using UV laser doping,"T.  Ofuji , T.  Shimogaki , K.  Okazaki , H.  Ikenoue , M.  Higashihata , D.  Nakamura , T.  Okada ",2013,Physics
136086438,△Fabrication and optical properties evaluation of the Sb-doped ZnO nanorods by UV laser doping,Taihei  ofuji ,2013,Materials Science
111252630,STRUCTURAL BEHAVIOR OF THE HOMEWOOD BRIDGE AFTER FOURTEEN YEARS TRAFFIC. FINAL REPORT,  Gambrell ,1986,Engineering
111370903,STRUCTURAL BEHAVIOR OF THE HOMEWOOD BRIDGE AFTER FOURTEEN YEARS TRAFFIC. SUMMARY,  Gambrell ,1986,Engineering
209241370,S51 Characterisation of exacerbations of severe eosinophilic asthma on mepolizumab compared to placebo,"Rahul  Shrimanker , Oliver N. Keene , Daniel J. Bratton , Steven W. Yancey , Liam G. Heaney , Ian D. Pavord ",2019,Medicine
202822892,Characterisation of Exacerbations of Severe Eosinophilic Asthma on Mepolizumab Compared to Placebo,"Rahul  Shrimanker , Oliver N. Keene , D. J. Bratton , Steven W. Yancey , Liam G. Heaney , Ian D. Pavord ",2019,Medicine
201759818,History's (Un)Reason: Victorian Intellectualism from J. S. Mill to Leslie Stephen,Marco  de Waard ,2011,
143214819,History's (Un)Reason: Victorian Intellectualism from J. S. Mill to Leslie Stephen,Marco  de Waard ,2011,Sociology
3261755,Mapping the locus of the H-Y antigen,"G. C. Koo , Stephen S. Wachtel , W. R. Breg , O. J. Miller ",1976,Biology Medicine
46690788,Mapping the locus of the H-Y antigen.,"G C Koo , S S Wachtel , W R Breg , O J Miller ",1976,Medicine
19247768,The surgical treatment of basal-celled carcinoma.,"R J BATTLE , T J PATTERSON ",1960,Medicine
72655217,The surgical treatment of basal-celled carcinoma,"R. J. V.  Battle , T. J. S.  Patterson ",1961,Medicine
120780188,Multidimensional Bayesian Signal Reconstruction From Fourier Transform Magnitude And X-ray Crystallography,P.C.  Doerschuk ,1991,Mathematics
126177511,Bayesian signal reconstruction from Fourier transform magnitude and x-ray crystallography,Peter C. Doerschuk ,1991,"Physics, Engineering"
109796479,Barrier effect under nonuniform field in atmospheric pressure SF6 gas,"Masaru  Miyagawa , Tetsuo  Yoshida , Nobuo  Masaki , Shirou  Ohtake , Iwao  Ohshima ",1991,Engineering
114136279,Barrier Effect under Nonuniform Field in Atmospheric Pressure SF6 Gas,"Masaru  Miyagawa , Tetsuo  Yoshida , Nobuo  Masaki , Shirou  Ohtake , Iwao  Ohshima ",1991,Engineering
85291169,&bgr;-Synuclein gene alterations in dementia with Lewy bodies,"H  Ohtake , P  Limprasert , Y  Fan , O  Onodera , A  Kakita , H  Takahashi , L T. Bonner , D W. Tsuang , I V.J. Murray , V M.-Y. Lee , J Q. Trojanowski , A  Ishikawa , J  Idezuka , M  Murata , T  Toda , T D. Bird , J B. Leverenz , S  Tsuji , A R. La Spada ",2004,Biology
19621700,Beta-synuclein gene alterations in dementia with Lewy bodies.,"H  Ohtake , P  Limprasert , Y  Fan , O  Onodera , A  Kakita , H  Takahashi , L T Bonner , D W Tsuang , I V J Murray , V M-Y Lee , J Q Trojanowski , A  Ishikawa , J  Idezuka , M  Murata , T  Toda , T D Bird , J B Leverenz , S  Tsuji , A R La Spada ",2004,Medicine
111153,Low-Dimensional Linear Programming with Violations,Timothy M. Chan ,2002,Mathematics Computer Science
43287547,Low-dimensional linear programming with violations,T.M.  Chan ,2002,"Mathematics, Computer Science"
46829787,Circularly Polarized Luminescence from Inorganic Materials: Encapsulating Guest Lanthanide Oxides in Chiral Silica Hosts,"Masumi  Sugimoto , Xinling  Liu , Seiji  Tsunega , Erika  Nakajima , Shunsuke  Abe , Takuya  Nakashima , Tsuyoshi  Kawai , Ren-Hua  Jin ",2018,Chemistry Medicine
104402127,Circularly Polarized Luminescence from Inorganic Materials: Encapsulating Guest Lanthanide Oxides in Chiral Silica Hosts,"Masumi  Sugimoto , Xin-Ling  Liu , Seiji  Tsunega , Erika  Nakajima , Shunsuke  Abe , Takuya  Nakashima , Tsuyoshi  Kawai , Ren-Hua  Jin ",2018,Chemistry
124197945,Optically Pumped GaAs Lasers with Two-dimensional Bragg Reflectors,"Masamichi  Yamanishi , M.  Ameda , Takao  Kawamura , Nobuo  Mikoshiba ",1977,Physics
123366214,Optically pumped GaAs lasers with two-dimensional Bragg reflectors,"Takao  Kawamura , Masamichi  Yamanishi , M.  Ameda , Nobuo  Mikoshiba ",1977,Physics
110384881,Millimeter Wavelength Resonant Structures,"R. W. Zimmerer , M. V. Anderson , G. L. Strine , Y.  Beers ",1962,Physics
209913484,Millimeter Wavelength Resonant Structures,"R.W.  Zimmerer , M.V.  Anderson , G.L.  Strine , Y.  Beers ",1963,Mathematics
80572072,"A Co-Relational Study on Nutritional Status of Children and Feeding Practices of Mothers in selected Hospitals of Jammu, 2015",Harjinder  Kaur ,2017,Medicine
186134388,"A Corelational Study on Nutritional Status of Children and Feeding Practices of Mothers in Selected Hospitals of Jammu, 2015.",Harjinder  Kaur ,2017,Medicine
97093035,Studies on the syntheses of heterocyclic compounds. Part DXXVI. A novel synthesis of isopavine-type alkaloids. Total synthesis of (±)-reframidine,"Tetsuji  Kametani , Shoji  Hirata , Kunio  Ogasawara ",1973,Chemistry
30251517,Studies on the syntheses of heterocyclic compounds. DXXVI. A novel synthesis of isopavine-type alkaloids. Total synthesis of (plus or minus)-reframidine.,"Tetsuji  Kametani , Shoji  Hirata , Kunio  Ogasawara ",1973,"Chemistry, Medicine"
80920084,Electron microscopic studies in human atherosclerosis: Extracellular elements in aortic dofs and streaks☆,"M. Daria Haust , Robert H. More , Sergio A Bencosme , John U. Balis ",1967,Biology
